id,language,tokenizer,model_id,word_count,subword_count,seq_length,fragmentation_ratio,unk_rate,trunc_64,trunc_128,trunc_256,trunc_512
1947,english,xlm_roberta,xlm-roberta-base,25,29,31,1.16,0.0,0,0,0,0
5649,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
3419,english,xlm_roberta,xlm-roberta-base,12,15,17,1.25,0.0,0,0,0,0
7074,english,xlm_roberta,xlm-roberta-base,9,11,13,1.2222,0.0,0,0,0,0
4378,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
6752,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
1446,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
4382,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
8658,english,xlm_roberta,xlm-roberta-base,30,36,38,1.2,0.0,0,0,0,0
4228,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
8750,english,xlm_roberta,xlm-roberta-base,8,13,15,1.625,0.0,0,0,0,0
9905,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
8303,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
6492,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
7682,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
3934,english,xlm_roberta,xlm-roberta-base,75,91,93,1.2133,0.0,1,0,0,0
4814,english,xlm_roberta,xlm-roberta-base,9,13,15,1.4444,0.0,0,0,0,0
854,english,xlm_roberta,xlm-roberta-base,10,16,18,1.6,0.0,0,0,0,0
8682,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
5758,english,xlm_roberta,xlm-roberta-base,5,6,8,1.2,0.0,0,0,0,0
4647,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
7823,english,xlm_roberta,xlm-roberta-base,7,9,11,1.2857,0.0,0,0,0,0
9717,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
1636,english,xlm_roberta,xlm-roberta-base,13,14,16,1.0769,0.0,0,0,0,0
1808,english,xlm_roberta,xlm-roberta-base,22,25,27,1.1364,0.0,0,0,0,0
115,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
953,english,xlm_roberta,xlm-roberta-base,12,13,15,1.0833,0.0,0,0,0,0
2743,english,xlm_roberta,xlm-roberta-base,26,33,35,1.2692,0.0,0,0,0,0
5220,english,xlm_roberta,xlm-roberta-base,12,15,17,1.25,0.0,0,0,0,0
7937,english,xlm_roberta,xlm-roberta-base,11,15,17,1.3636,0.0,0,0,0,0
3316,english,xlm_roberta,xlm-roberta-base,11,14,16,1.2727,0.0,0,0,0,0
3714,english,xlm_roberta,xlm-roberta-base,9,11,13,1.2222,0.0,0,0,0,0
51,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
9006,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
4348,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
8003,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
6625,english,xlm_roberta,xlm-roberta-base,12,17,19,1.4167,0.0,0,0,0,0
1737,english,xlm_roberta,xlm-roberta-base,13,15,17,1.1538,0.0,0,0,0,0
42,english,xlm_roberta,xlm-roberta-base,10,15,17,1.5,0.0,0,0,0,0
4778,english,xlm_roberta,xlm-roberta-base,8,12,14,1.5,0.0,0,0,0,0
5510,english,xlm_roberta,xlm-roberta-base,11,13,15,1.1818,0.0,0,0,0,0
3182,english,xlm_roberta,xlm-roberta-base,13,18,20,1.3846,0.0,0,0,0,0
3844,english,xlm_roberta,xlm-roberta-base,14,16,18,1.1429,0.0,0,0,0,0
5477,english,xlm_roberta,xlm-roberta-base,11,13,15,1.1818,0.0,0,0,0,0
5618,english,xlm_roberta,xlm-roberta-base,14,19,21,1.3571,0.0,0,0,0,0
3775,english,xlm_roberta,xlm-roberta-base,14,16,18,1.1429,0.0,0,0,0,0
756,english,xlm_roberta,xlm-roberta-base,11,15,17,1.3636,0.0,0,0,0,0
509,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
9893,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
5704,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
2004,english,xlm_roberta,xlm-roberta-base,18,23,25,1.2778,0.0,0,0,0,0
4471,english,xlm_roberta,xlm-roberta-base,10,14,16,1.4,0.0,0,0,0,0
8002,english,xlm_roberta,xlm-roberta-base,6,7,9,1.1667,0.0,0,0,0,0
2665,english,xlm_roberta,xlm-roberta-base,11,14,16,1.2727,0.0,0,0,0,0
1046,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
2456,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
9326,english,xlm_roberta,xlm-roberta-base,11,14,16,1.2727,0.0,0,0,0,0
5855,english,xlm_roberta,xlm-roberta-base,35,44,46,1.2571,0.0,0,0,0,0
7401,english,xlm_roberta,xlm-roberta-base,9,11,13,1.2222,0.0,0,0,0,0
7663,english,xlm_roberta,xlm-roberta-base,14,15,17,1.0714,0.0,0,0,0,0
9979,english,xlm_roberta,xlm-roberta-base,2,3,5,1.5,0.0,0,0,0,0
3668,english,xlm_roberta,xlm-roberta-base,11,13,15,1.1818,0.0,0,0,0,0
6371,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
6361,english,xlm_roberta,xlm-roberta-base,25,29,31,1.16,0.0,0,0,0,0
172,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
1959,english,xlm_roberta,xlm-roberta-base,24,30,32,1.25,0.0,0,0,0,0
8642,english,xlm_roberta,xlm-roberta-base,14,15,17,1.0714,0.0,0,0,0,0
3781,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
1173,english,xlm_roberta,xlm-roberta-base,11,17,19,1.5455,0.0,0,0,0,0
815,english,xlm_roberta,xlm-roberta-base,28,31,33,1.1071,0.0,0,0,0,0
9362,english,xlm_roberta,xlm-roberta-base,13,15,17,1.1538,0.0,0,0,0,0
3233,english,xlm_roberta,xlm-roberta-base,3,4,6,1.3333,0.0,0,0,0,0
8991,english,xlm_roberta,xlm-roberta-base,9,13,15,1.4444,0.0,0,0,0,0
9596,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
1163,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
6232,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
357,english,xlm_roberta,xlm-roberta-base,6,6,8,1.0,0.0,0,0,0,0
1050,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
6276,english,xlm_roberta,xlm-roberta-base,14,16,18,1.1429,0.0,0,0,0,0
3601,english,xlm_roberta,xlm-roberta-base,10,14,16,1.4,0.0,0,0,0,0
7440,english,xlm_roberta,xlm-roberta-base,8,12,14,1.5,0.0,0,0,0,0
7119,english,xlm_roberta,xlm-roberta-base,29,32,34,1.1034,0.0,0,0,0,0
6407,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
8433,english,xlm_roberta,xlm-roberta-base,5,7,9,1.4,0.0,0,0,0,0
3174,english,xlm_roberta,xlm-roberta-base,16,22,24,1.375,0.0,0,0,0,0
4861,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
7130,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
7081,english,xlm_roberta,xlm-roberta-base,13,13,15,1.0,0.0,0,0,0,0
600,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
6827,english,xlm_roberta,xlm-roberta-base,7,10,12,1.4286,0.0,0,0,0,0
4545,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
7343,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
6561,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
5032,english,xlm_roberta,xlm-roberta-base,6,9,11,1.5,0.0,0,0,0,0
6245,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
9711,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
5951,english,xlm_roberta,xlm-roberta-base,4,5,7,1.25,0.0,0,0,0,0
165,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
8238,english,xlm_roberta,xlm-roberta-base,13,15,17,1.1538,0.0,0,0,0,0
6620,english,xlm_roberta,xlm-roberta-base,26,33,35,1.2692,0.0,0,0,0,0
1901,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
419,english,xlm_roberta,xlm-roberta-base,31,42,44,1.3548,0.0,0,0,0,0
8962,english,xlm_roberta,xlm-roberta-base,6,7,9,1.1667,0.0,0,0,0,0
7378,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
8799,english,xlm_roberta,xlm-roberta-base,30,38,40,1.2667,0.0,0,0,0,0
9955,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
5147,english,xlm_roberta,xlm-roberta-base,6,8,10,1.3333,0.0,0,0,0,0
2350,english,xlm_roberta,xlm-roberta-base,32,39,41,1.2188,0.0,0,0,0,0
9629,english,xlm_roberta,xlm-roberta-base,6,8,10,1.3333,0.0,0,0,0,0
7095,english,xlm_roberta,xlm-roberta-base,9,12,14,1.3333,0.0,0,0,0,0
2317,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
6348,english,xlm_roberta,xlm-roberta-base,16,17,19,1.0625,0.0,0,0,0,0
9697,english,xlm_roberta,xlm-roberta-base,7,10,12,1.4286,0.0,0,0,0,0
5917,english,xlm_roberta,xlm-roberta-base,9,12,14,1.3333,0.0,0,0,0,0
7772,english,xlm_roberta,xlm-roberta-base,4,8,10,2.0,0.0,0,0,0,0
2146,english,xlm_roberta,xlm-roberta-base,18,22,24,1.2222,0.0,0,0,0,0
703,english,xlm_roberta,xlm-roberta-base,13,17,19,1.3077,0.0,0,0,0,0
4747,english,xlm_roberta,xlm-roberta-base,28,33,35,1.1786,0.0,0,0,0,0
2001,english,xlm_roberta,xlm-roberta-base,5,11,13,2.2,0.0,0,0,0,0
4534,english,xlm_roberta,xlm-roberta-base,7,9,11,1.2857,0.0,0,0,0,0
9234,english,xlm_roberta,xlm-roberta-base,11,17,19,1.5455,0.0,0,0,0,0
4282,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
6357,english,xlm_roberta,xlm-roberta-base,50,61,63,1.22,0.0,0,0,0,0
2727,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
4683,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
7918,english,xlm_roberta,xlm-roberta-base,6,7,9,1.1667,0.0,0,0,0,0
2753,english,xlm_roberta,xlm-roberta-base,11,12,14,1.0909,0.0,0,0,0,0
1587,english,xlm_roberta,xlm-roberta-base,4,4,6,1.0,0.0,0,0,0,0
12,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
3638,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
6351,english,xlm_roberta,xlm-roberta-base,47,62,64,1.3191,0.0,0,0,0,0
1895,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
9163,english,xlm_roberta,xlm-roberta-base,12,13,15,1.0833,0.0,0,0,0,0
3892,english,xlm_roberta,xlm-roberta-base,8,10,12,1.25,0.0,0,0,0,0
9541,english,xlm_roberta,xlm-roberta-base,13,16,18,1.2308,0.0,0,0,0,0
9456,english,xlm_roberta,xlm-roberta-base,30,41,43,1.3667,0.0,0,0,0,0
5116,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
5315,english,xlm_roberta,xlm-roberta-base,20,25,27,1.25,0.0,0,0,0,0
3879,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
9334,english,xlm_roberta,xlm-roberta-base,9,14,16,1.5556,0.0,0,0,0,0
7029,english,xlm_roberta,xlm-roberta-base,7,7,9,1.0,0.0,0,0,0,0
4529,english,xlm_roberta,xlm-roberta-base,10,13,15,1.3,0.0,0,0,0,0
502,english,xlm_roberta,xlm-roberta-base,16,20,22,1.25,0.0,0,0,0,0
2473,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
3789,english,xlm_roberta,xlm-roberta-base,15,20,22,1.3333,0.0,0,0,0,0
288,english,xlm_roberta,xlm-roberta-base,13,13,15,1.0,0.0,0,0,0,0
7087,english,xlm_roberta,xlm-roberta-base,6,6,8,1.0,0.0,0,0,0,0
749,english,xlm_roberta,xlm-roberta-base,25,28,30,1.12,0.0,0,0,0,0
5143,english,xlm_roberta,xlm-roberta-base,9,11,13,1.2222,0.0,0,0,0,0
1071,english,xlm_roberta,xlm-roberta-base,6,8,10,1.3333,0.0,0,0,0,0
8926,english,xlm_roberta,xlm-roberta-base,12,16,18,1.3333,0.0,0,0,0,0
6650,english,xlm_roberta,xlm-roberta-base,19,22,24,1.1579,0.0,0,0,0,0
2900,english,xlm_roberta,xlm-roberta-base,7,10,12,1.4286,0.0,0,0,0,0
7270,english,xlm_roberta,xlm-roberta-base,33,38,40,1.1515,0.0,0,0,0,0
5432,english,xlm_roberta,xlm-roberta-base,9,10,12,1.1111,0.0,0,0,0,0
1738,english,xlm_roberta,xlm-roberta-base,4,7,9,1.75,0.0,0,0,0,0
8454,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
8343,english,xlm_roberta,xlm-roberta-base,10,11,13,1.1,0.0,0,0,0,0
9760,english,xlm_roberta,xlm-roberta-base,15,18,20,1.2,0.0,0,0,0,0
9817,english,xlm_roberta,xlm-roberta-base,8,12,14,1.5,0.0,0,0,0,0
9579,english,xlm_roberta,xlm-roberta-base,9,12,14,1.3333,0.0,0,0,0,0
4280,english,xlm_roberta,xlm-roberta-base,10,12,14,1.2,0.0,0,0,0,0
81,english,xlm_roberta,xlm-roberta-base,18,22,24,1.2222,0.0,0,0,0,0
9257,english,xlm_roberta,xlm-roberta-base,10,13,15,1.3,0.0,0,0,0,0
916,english,xlm_roberta,xlm-roberta-base,6,8,10,1.3333,0.0,0,0,0,0
9721,english,xlm_roberta,xlm-roberta-base,9,10,12,1.1111,0.0,0,0,0,0
2346,english,xlm_roberta,xlm-roberta-base,17,21,23,1.2353,0.0,0,0,0,0
7246,english,xlm_roberta,xlm-roberta-base,12,12,14,1.0,0.0,0,0,0,0
8389,english,xlm_roberta,xlm-roberta-base,6,8,10,1.3333,0.0,0,0,0,0
6321,english,xlm_roberta,xlm-roberta-base,14,17,19,1.2143,0.0,0,0,0,0
586,english,xlm_roberta,xlm-roberta-base,11,13,15,1.1818,0.0,0,0,0,0
9478,english,xlm_roberta,xlm-roberta-base,5,7,9,1.4,0.0,0,0,0,0
2895,english,xlm_roberta,xlm-roberta-base,12,13,15,1.0833,0.0,0,0,0,0
5515,english,xlm_roberta,xlm-roberta-base,69,85,87,1.2319,0.0,1,0,0,0
2669,english,xlm_roberta,xlm-roberta-base,12,15,17,1.25,0.0,0,0,0,0
9198,english,xlm_roberta,xlm-roberta-base,9,11,13,1.2222,0.0,0,0,0,0
2274,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
8970,english,xlm_roberta,xlm-roberta-base,11,16,18,1.4545,0.0,0,0,0,0
2476,english,xlm_roberta,xlm-roberta-base,7,8,10,1.1429,0.0,0,0,0,0
4979,english,xlm_roberta,xlm-roberta-base,10,14,16,1.4,0.0,0,0,0,0
2562,english,xlm_roberta,xlm-roberta-base,7,9,11,1.2857,0.0,0,0,0,0
1625,english,xlm_roberta,xlm-roberta-base,9,10,12,1.1111,0.0,0,0,0,0
3833,english,xlm_roberta,xlm-roberta-base,14,16,18,1.1429,0.0,0,0,0,0
4957,english,xlm_roberta,xlm-roberta-base,24,31,33,1.2917,0.0,0,0,0,0
687,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
2373,english,xlm_roberta,xlm-roberta-base,34,39,41,1.1471,0.0,0,0,0,0
7297,english,xlm_roberta,xlm-roberta-base,18,20,22,1.1111,0.0,0,0,0,0
6806,english,xlm_roberta,xlm-roberta-base,34,41,43,1.2059,0.0,0,0,0,0
7326,english,xlm_roberta,xlm-roberta-base,11,15,17,1.3636,0.0,0,0,0,0
195,english,xlm_roberta,xlm-roberta-base,12,14,16,1.1667,0.0,0,0,0,0
7634,english,xlm_roberta,xlm-roberta-base,8,9,11,1.125,0.0,0,0,0,0
2754,english,xlm_roberta,xlm-roberta-base,9,10,12,1.1111,0.0,0,0,0,0
974,english,xlm_roberta,xlm-roberta-base,8,11,13,1.375,0.0,0,0,0,0
2409,english,xlm_roberta,xlm-roberta-base,6,6,8,1.0,0.0,0,0,0,0
